1 0 0 0
2 10 0 0
3 10 10 0
4 0 10 0
5 0 5.001 0
6 3 5 0
7 0 4.999 0
8 3.6 5 0
9 3.4 5.4 0
10 3.4 4.6 0
11 3 5.4 0
12 3 4.6 0
13 0.9999999999991893 0 0
14 1.999999999996827 0 0
15 2.99999999999391 0 0
16 3.999999999991027 0 0
17 4.999999999992411 0 0
18 5.999999999993932 0 0
19 6.999999999995455 0 0
20 7.999999999996978 0 0
21 8.99999999999849 0 0
22 10 0.9999999999991893 0
23 10 1.999999999996827 0
24 10 2.99999999999391 0
25 10 3.999999999991027 0
26 10 4.999999999992411 0
27 10 5.999999999993932 0
28 10 6.999999999995455 0
29 10 7.999999999996978 0
30 10 8.99999999999849 0
31 8.999999999999998 10 0
32 7.999999999999996 10 0
33 6.999999999999994 10 0
34 5.999999999999991 10 0
35 4.999999999999989 10 0
36 3.999999999999988 10 0
37 2.999999999999985 10 0
38 1.999999999999982 10 0
39 0.9999999999999911 10 0
40 0 9.149468176757249 0
41 0 8.414704138374228 0
42 0 7.779950365063758 0
43 0 7.231594584261673 0
44 0 6.757876771077225 0
45 0 6.348637772067123 0
46 0 5.995101223349782 0
47 0 5.689685406793643 0
48 0 5.425840430093916 0
49 0 5.197908026800764 0
50 0.1911051443967728 5.000936298285201 0
51 0.3712539380952882 5.000876248687302 0
52 0.5410745168351075 5.000819641827722 0
53 0.7011590237850067 5.000766280325405 0
54 0.852065639361633 5.000715978120213 0
55 0.9943205445938541 5.000668559818469 0
56 1.128419760183462 5.000623860079939 0
57 1.254830861327013 5.000581723046224 0
58 1.373994636480723 5.00054200178784 0
59 1.486326546915646 5.000504557817695 0
60 1.592218301964298 5.000469260566012 0
61 1.69203911273167 5.000435986962423 0
62 1.78613704583967 5.00040462098472 0
63 1.874840197467213 5.000375053267511 0
64 1.958457868434293 5.000347180710522 0
65 2.037281601108353 5.000320906132964 0
66 2.111586252865324 5.000296137915711 0
67 2.181630889797088 5.000272789703401 0
68 2.247659766820156 5.000250780077726 0
69 2.309903107072071 5.000230032297643 0
70 2.368577946338446 5.000210474017887 0
71 2.423888869465724 5.000192037043512 0
72 2.476028724994733 5.000174657091669 0
73 2.525179324665723 5.000158273558445 0
74 2.571512042980645 5.000142829319007 0
75 2.615188431067747 5.000128270522977 0
76 2.656360788286793 5.000114546403904 0
77 2.695172670034804 5.000101609109988 0
78 2.731759409883509 5.000089413530039 0
79 2.766248566268813 5.000077917144577 0
80 2.798760417503755 5.000067079860832 0
81 2.829408301955779 5.000056863899348 0
82 2.858299105449319 5.000047233631517 0
83 2.885533553394056 5.000038155482202 0
84 2.911206607310095 5.000029597797563 0
85 2.935407783263401 5.000021530738913 0
86 2.958221469884868 5.000013926176705 0
87 2.979727212010447 5.000006757595997 0
88 2.979727212010693 4.999993242404003 0
89 2.958221469885392 4.999986073823295 0
90 2.935407783264235 4.999978469261088 0
91 2.911206607311276 4.999970402202437 0
92 2.885533553395622 4.999961844517799 0
93 2.858299105451313 4.999952766368484 0
94 2.829408301958247 4.999943136100653 0
95 2.798760417506542 4.999932920139169 0
96 2.76624856627167 4.999922082855424 0
97 2.731759409886434 4.999910586469962 0
98 2.695172670037797 4.999898390890013 0
99 2.65636078828985 4.999885453596097 0
100 2.615188431071009 4.999871729477023 0
101 2.571512042984639 4.999857170680995 0
102 2.525179324670524 4.999841726441557 0
103 2.476028725000065 4.999825342908333 0
104 2.423888869471222 4.99980796295649 0
105 2.36857794634411 4.999789525982115 0
106 2.3099031070779 4.999769967702359 0
107 2.247659766826151 4.999749219922276 0
108 2.181630889803245 4.999727210296601 0
109 2.111586252871642 4.99970386208429 0
110 2.037281601114829 4.999679093867038 0
111 1.958457868441236 4.99965281928948 0
112 1.874840197474959 4.999624946732491 0
113 1.786137045848293 4.999595379015283 0
114 1.692039112741246 4.99956401303758 0
115 1.592218301974914 4.999530739433991 0
116 1.48632654692719 4.999495442182309 0
117 1.373994636491771 4.999457998212164 0
118 1.254830861337459 4.999418276953779 0
119 1.128419760193196 4.999376139920064 0
120 0.9943205446027448 4.999331440181534 0
121 0.8520656393695489 4.99928402187979 0
122 0.7011590237917997 4.999233719674597 0
123 0.5410745168406086 4.99918035817228 0
124 0.3712539380990707 4.999123751312699 0
125 0.1911051443988656 4.9990637017148 0
126 0 4.802091973199828 0
127 0 4.57415956990743 0
128 0 4.31031459320868 0
129 0 4.004898776654123 0
130 0 3.651362227938818 0
131 0 3.242123228931283 0
132 0 2.768405415750109 0
133 0 2.220049634948874 0
134 0 1.585295861635388 0
135 0 0.8505318232480681 0
136 1.916672479347783 5.070700308078831 0
137 1.913718153108634 4.929582065201173 0
138 2.271216563910255 5.064548032527156 0
139 2.27910414471272 4.948011480299365 0
140 2.549215825998392 4.963006711409427 0
141 2.549833082763536 5.044118306139048 0
142 1.541373217076613 5.092564426982931 0
143 1.538370194552047 4.92914026311459 0
144 2.712946081111777 5.030617547665178 0
145 2.713987862970367 4.969346058343717 0
146 2.989855565793733 4.982434647897039 0
147 3.010137755420605 4.982449220176544 0
148 3.020264097982097 4.999460266931992 0
149 3.030397723308101 4.982372143031586 0
150 3.040517191463509 4.999894410424412 0
151 3.050554407508189 4.982485943972776 0
152 3.060742186778587 4.999093661011835 0
153 3.070934585040206 4.982474545202523 0
154 3.080991734444036 4.998952519943743 0
155 3.091098503087336 4.982483475158205 0
156 3.101199429066624 4.999601007948564 0
157 3.111301145267427 4.982428453574341 0
158 3.121397446083323 4.99969618580489 0
159 3.131493380950142 4.982442075265677 0
160 3.141583681664973 4.999925493899249 0
161 3.151675574229764 4.982489287005911 0
162 3.161760711626787 4.999969976505912 0
163 3.171848702776082 4.982510212435129 0
164 3.181929239862797 4.99998095900034 0
165 3.192014598853073 4.982522443006724 0
166 3.171923199920482 5.017399827619743 0
167 3.192019884309716 5.017433129556778 0
168 3.182022967253957 5.034843280913528 0
169 3.202095548539106 5.03488144813406 0
170 3.181939964084924 4.965059673795005 0
171 3.20209166655912 4.965070838886158 0
172 3.191489391955683 5.052636066643588 0
173 3.212058963527515 5.052383407177073 0
174 3.192026460756498 4.947619084099792 0
175 3.212185527776487 4.947586187803662 0
176 3.20144123374325 5.070137249159137 0
177 3.202102116374435 4.930182453306739 0
178 3.222084376608511 5.069837101480053 0
179 3.222257624790207 4.930119420773361 0
180 3.211277885593363 5.087695840238098 0
181 3.212175320659855 4.912754761212891 0
182 3.232089102407234 5.087294927186326 0
183 3.23230262149967 4.912736307806531 0
184 3.221293085820541 5.105143334711918 0
185 3.22224498339888 4.895333008826966 0
186 3.24212800862909 5.104724900587078 0
187 3.242365339764508 4.895339203308428 0
188 3.028727139398393 5.016199017735221 0
189 3.232081769327118 5.122136580136227 0
190 3.232312938205456 4.877919777123799 0
191 3.210836466594261 5.122375895331103 0
192 3.221962853841009 5.139519154446045 0
193 3.040424603328089 4.96529515903207 0
194 3.252441098423494 4.912720294076792 0
195 3.262481530385691 4.895343080459428 0
196 3.252373953124593 5.122029576161532 0
197 2.946848629870622 5.019626927539438 0
198 3.262364103543478 5.104538914658411 0
199 3.272465034856358 5.12201804127551 0
200 3.20092283731488 5.139463470200837 0
201 3.211911774838228 5.156887963721203 0
202 3.272554522952517 4.91274111771424 0
203 3.282585618105478 4.895351027621921 0
204 2.899277748068054 4.978691295665206 0
205 2.843450059382017 5.024149612011308 0
206 3.282493420209338 5.104505181686209 0
207 3.292563846790276 5.12200459413651 0
208 3.191824132231897 5.156866904176225 0
209 3.20201160216978 5.174290578023767 0
210 3.292632534866834 4.912758813912416 0
211 3.302678942299321 4.895360903846754 0
212 3.302611082007373 5.10450292014172 0
213 3.312655260607968 5.122002908041882 0
214 3.212197999380653 4.877910937518422 0
215 3.222261505319604 4.860498759161433 0
216 3.202205735401311 4.860458385365067 0
217 3.212221069581211 4.843077138625476 0
218 3.192174350173616 4.843034647863913 0
219 3.202177567258995 4.825663423216761 0
220 3.182021525611093 5.174265729687624 0
221 3.192070787924301 5.191662479630215 0
222 3.182084436466574 4.825652659851811 0
223 3.192129722690058 4.80826167851942 0
224 3.312721860119922 4.912763431263039 0
225 3.322768144714132 4.895371352422165 0
226 3.322701115672722 5.104506313850139 0
227 3.332738989686243 5.122000073984236 0
228 3.212215822043277 4.808269666854909 0
229 3.202180299534723 4.790872121068471 0
